BestellNr,FilialeNr,Transfer,Datum,Art,Lieferant,Artikel,ReferenzNr,ModellCode,FarbeCode,Modell,Farbe,Größe,Liefertermin,Bestellt,bestellen,stornieren,geliefert,Bestellmenge,Abrufmenge,Liefermenge,Etikettenmenge,Preis,Netto,Rabatt1,Rabatt2,ReservierteMenge,Kunde,zugesagtBis,Versand,Versandadresse,Bemerkung,anmahnen,angemahntAm,Verkäufer,BestellprotokollNr,gedruckt,Code,s_Key,s_Status
249633,0,,"2024-09-12 00:00:00",1,561,53121,156519,TE500-RT,,"FT Textile Guard Eco RT 500",,"500 ml",,"2024-09-12 00:00:00",0,0,0,12.0,,,,8.5,0,0.19,,,,,0,,,0,,,19142,0,,,0
247459,0,,"2024-06-04 00:00:00",1,561,41375,111515,LWE100,,"FT Loft Wash Eco",,"100 ml",,,1,0,0,24.0,,,,2.5,0,0.19,,,,,0,,"wird auf 250ml umgestellt, Preis erfragen, ab 8.11. erhältlich",0,,,19142,0,,,0
249494,0,,"2024-08-30 00:00:00",1,561,41372,111512,PWE250,,"FT Pro Wash Eco 250",,"250 ml",,"2024-09-12 00:00:00",0,0,0,24.0,,,,5.0,0,0.19,,,,,0,,,0,,,19142,0,,,0
249424,0,,"2024-08-27 00:00:00",1,615,55734,167199,10,,"Chair One",blackout,-,,"2024-09-10 00:00:00",0,0,0,1.0,,,,54.98,0,,,,,,0,,"black nicht lieferbar",0,,,19135,0,,,0
249566,0,,"2024-09-04 00:00:00",1,615,47914,136054,12755,,"Ground Sheet Sunset Chair",black,-,,"2024-09-10 00:00:00",0,0,0,1.0,,,,17.48,0,,,,3570,,0,,verfügbar,0,,"André Gottwald",19135,0,,500249566,0
249567,0,,"2024-09-04 00:00:00",1,615,50923,147871,10,,"Chair One","forest green",-,,"2024-09-10 00:00:00",0,0,0,1.0,,,,54.98,0,,,,,,0,,"coyote nicht lieferbar",0,,,19135,0,,,0
249568,0,,"2024-09-04 00:00:00",1,615,55736,167201,111,,"Sunset Chair",blackout,-,,"2024-09-10 00:00:00",0,0,0,3.0,,,,84.98,0,,,,,,0,,verfügbar,0,,,19135,0,,,0
247546,0,,"2024-06-18 00:00:00",1,653,52312,153323,400,,"GRAYL GeoPress Purifier Trinkwasser-Filterflasche","camo black","710 ml",,,1,0,0,6.0,,,,66.64,0,0.2,,,,,0,,,0,,,0,0,,,0
247547,0,,"2024-06-18 00:00:00",1,653,52307,153318,400,,"GRAYL GeoPress Purifier Trinkwasser-Filterflasche","oasis green","710 ml",,,1,0,0,6.0,,,,66.64,0,0.2,,,,,0,,,0,,,0,0,,,0
247314,0,,"2024-05-18 00:00:00",1,653,52309,153320,940,,"GRAYL GeoPress Ersatzfilter",orange,-,,,1,0,0,6.0,,,,19.42,0,0.2,,,,,0,,,0,,,0,0,,,0
249376,0,,"2024-08-22 00:00:00",1,653,52308,153319,500,,"GRAYL UltraPressPurifier Trinkwasser-Filterflasche","covert black","500 ml",,,1,0,0,1.0,,,,49.98,0,0.2,,,,,0,,,0,,,0,0,,,0
247632,0,,"2024-06-22 00:00:00",1,656,52393,153503,CKW-1100,,"Titanium 1100 ml Pot with Pan",,"1100 ml",,,1,0,0,1.0,,,,24.21,0,,,,,,0,,,0,,,0,0,,,0
242940,0,,"2023-09-19 00:00:00",1,656,52391,153498,CUP-450,,"Titanium 450 ml Cup",,"450 ml",,,1,0,0,20.0,,,,10.32,0,,,,,,0,,,0,,,0,0,,,0
247633,0,,"2024-06-22 00:00:00",1,656,52392,153499,POT-750-BH,,"Titanium 750 ml Pot with Bail Handle",,"750 ml",,,1,0,0,1.0,,,,15.13,0,,,,,,0,,,0,,,0,0,,,0
247416,0,,"2024-05-25 00:00:00",1,674,40021,106765,01228,,"Stanley Classic Bottle 0,47 L","hammertone green","0,47 Liter",,"2024-08-31 00:00:00",0,0,0,4.0,,,,23.51,0,,,,,,0,,,0,,,19126,0,,,0
247415,0,,"2024-05-25 00:00:00",1,674,53272,156842,10-10668,,"Stanley The Legendary Useful Box","hammertone green","1,1 Liter",,"2024-08-31 00:00:00",0,0,0,8.0,,,,18.82,0,,,,,,0,,,0,,,19126,0,,,0
247417,0,,"2024-05-25 00:00:00",1,674,48594,139332,08266,,"Stanley Classic Bottle 1,0 Liter","matte black pebble","1,0 Liter",,"2024-08-31 00:00:00",0,0,0,4.0,,,,28.21,0,,,,,,0,,,0,,,19126,0,,,0
